index	SUBID_tissue	SUBJID
6974	GTEX-1LB8K_Colon	GTEX-1LB8K
6975	GTEX-1LB8K_Pituitary	GTEX-1LB8K
6976	GTEX-1LBAC_Blood	GTEX-1LBAC
6977	GTEX-1LBAC_Skin	GTEX-1LBAC
6978	GTEX-1LBAC_Adipose_Tissue	GTEX-1LBAC
6979	GTEX-1LBAC_Muscle	GTEX-1LBAC
6980	GTEX-1LBAC_Nerve	GTEX-1LBAC
6981	GTEX-1LBAC_Blood_Vessel	GTEX-1LBAC
6982	GTEX-1LBAC_Salivary_Gland	GTEX-1LBAC
6983	GTEX-1LBAC_Thyroid	GTEX-1LBAC
6984	GTEX-1LBAC_Breast	GTEX-1LBAC
6985	GTEX-1LBAC_Esophagus	GTEX-1LBAC
6986	GTEX-1LBAC_Stomach	GTEX-1LBAC
6987	GTEX-1LBAC_Small_Intestine	GTEX-1LBAC
6988	GTEX-1LBAC_Colon	GTEX-1LBAC
6989	GTEX-1LBAC_Testis	GTEX-1LBAC
6990	GTEX-1LBAC_Prostate	GTEX-1LBAC
6991	GTEX-1LC47_Blood	GTEX-1LC47
6992	GTEX-1LC47_Brain	GTEX-1LC47
6993	GTEX-1LC47_Skin	GTEX-1LC47
6994	GTEX-1LC47_Nerve	GTEX-1LC47
6995	GTEX-1LC47_Muscle	GTEX-1LC47
6996	GTEX-1LC47_Heart	GTEX-1LC47
6997	GTEX-1LC47_Lung	GTEX-1LC47
6998	GTEX-1LC47_Breast	GTEX-1LC47
6999	GTEX-1LC47_Esophagus	GTEX-1LC47
7000	GTEX-1LC47_Salivary_Gland	GTEX-1LC47
7001	GTEX-1LG7Y_Blood	GTEX-1LG7Y
7002	GTEX-1LG7Y_Brain	GTEX-1LG7Y
7003	GTEX-1LG7Y_Muscle	GTEX-1LG7Y
7004	GTEX-1LG7Y_Nerve	GTEX-1LG7Y
7005	GTEX-1LG7Y_Blood_Vessel	GTEX-1LG7Y
7006	GTEX-1LG7Y_Adipose_Tissue	GTEX-1LG7Y
7007	GTEX-1LG7Y_Skin	GTEX-1LG7Y
7008	GTEX-1LG7Y_Thyroid	GTEX-1LG7Y
7009	GTEX-1LG7Y_Lung	GTEX-1LG7Y
7010	GTEX-1LG7Y_Heart	GTEX-1LG7Y
7011	GTEX-1LG7Y_Esophagus	GTEX-1LG7Y
7012	GTEX-1LG7Y_Colon	GTEX-1LG7Y
7013	GTEX-1LG7Y_Testis	GTEX-1LG7Y
7014	GTEX-1LG7Y_Prostate	GTEX-1LG7Y
7015	GTEX-1LG7Y_Pituitary	GTEX-1LG7Y
7016	GTEX-1LG7Z_Blood	GTEX-1LG7Z
7017	GTEX-1LG7Z_Spleen	GTEX-1LG7Z
7018	GTEX-1LG7Z_Adipose_Tissue	GTEX-1LG7Z
7019	GTEX-1LG7Z_Pancreas	GTEX-1LG7Z
7020	GTEX-1LG7Z_Adrenal_Gland	GTEX-1LG7Z
7021	GTEX-1LG7Z_Thyroid	GTEX-1LG7Z
7022	GTEX-1LG7Z_Blood_Vessel	GTEX-1LG7Z
7023	GTEX-1LG7Z_Breast	GTEX-1LG7Z
7024	GTEX-1LG7Z_Prostate	GTEX-1LG7Z
7025	GTEX-1LG7Z_Esophagus	GTEX-1LG7Z
7026	GTEX-1LG7Z_Stomach	GTEX-1LG7Z
7027	GTEX-1LG7Z_Colon	GTEX-1LG7Z
7028	GTEX-1LG7Z_Skin	GTEX-1LG7Z
7029	GTEX-1LG7Z_Nerve	GTEX-1LG7Z
7030	GTEX-1LG7Z_Muscle	GTEX-1LG7Z
7031	GTEX-1LGOU_Blood	GTEX-1LGOU
7032	GTEX-1LGOU_Thyroid	GTEX-1LGOU
7033	GTEX-1LGOU_Heart	GTEX-1LGOU
7034	GTEX-1LGOU_Blood_Vessel	GTEX-1LGOU
7035	GTEX-1LGOU_Esophagus	GTEX-1LGOU
7036	GTEX-1LGOU_Adipose_Tissue	GTEX-1LGOU
7037	GTEX-1LGOU_Ovary	GTEX-1LGOU
7038	GTEX-1LGOU_Vagina	GTEX-1LGOU
7039	GTEX-1LGOU_Uterus	GTEX-1LGOU
7040	GTEX-1LGOU_Skin	GTEX-1LGOU
7041	GTEX-1LGOU_Small_Intestine	GTEX-1LGOU
7042	GTEX-1LGOU_Stomach	GTEX-1LGOU
7043	GTEX-1LGOU_Colon	GTEX-1LGOU
7044	GTEX-1LGOU_Nerve	GTEX-1LGOU
7045	GTEX-1LGOU_Muscle	GTEX-1LGOU
7046	GTEX-1LGRB_Blood	GTEX-1LGRB
7047	GTEX-1LGRB_Spleen	GTEX-1LGRB
7048	GTEX-1LGRB_Lung	GTEX-1LGRB
7049	GTEX-1LGRB_Adrenal_Gland	GTEX-1LGRB
7050	GTEX-1LGRB_Pancreas	GTEX-1LGRB
7051	GTEX-1LGRB_Adipose_Tissue	GTEX-1LGRB
7052	GTEX-1LGRB_Liver	GTEX-1LGRB
7053	GTEX-1LGRB_Blood_Vessel	GTEX-1LGRB
7054	GTEX-1LGRB_Skin	GTEX-1LGRB
7055	GTEX-1LGRB_Heart	GTEX-1LGRB
7056	GTEX-1LGRB_Thyroid	GTEX-1LGRB
7057	GTEX-1LGRB_Colon	GTEX-1LGRB
7058	GTEX-1LGRB_Esophagus	GTEX-1LGRB
7059	GTEX-1LGRB_Stomach	GTEX-1LGRB
7060	GTEX-1LGRB_Breast	GTEX-1LGRB
7061	GTEX-1LGRB_Vagina	GTEX-1LGRB
7062	GTEX-1LGRB_Uterus	GTEX-1LGRB
7063	GTEX-1LGRB_Ovary	GTEX-1LGRB
7064	GTEX-1LGRB_Muscle	GTEX-1LGRB
7065	GTEX-1LGRB_Nerve	GTEX-1LGRB
7066	GTEX-1LH75_Blood	GTEX-1LH75
7067	GTEX-1LH75_Brain	GTEX-1LH75
7068	GTEX-1LH75_Heart	GTEX-1LH75
7069	GTEX-1LH75_Thyroid	GTEX-1LH75
7070	GTEX-1LH75_Liver	GTEX-1LH75
7071	GTEX-1LH75_Adipose_Tissue	GTEX-1LH75
7072	GTEX-1LH75_Uterus	GTEX-1LH75
7073	GTEX-1LH75_Vagina	GTEX-1LH75
7074	GTEX-1LH75_Small_Intestine	GTEX-1LH75
7075	GTEX-1LH75_Esophagus	GTEX-1LH75
7076	GTEX-1LH75_Colon	GTEX-1LH75
7077	GTEX-1LH75_Nerve	GTEX-1LH75
7078	GTEX-1LH75_Skin	GTEX-1LH75
7079	GTEX-1LH75_Muscle	GTEX-1LH75
7080	GTEX-1LH75_Pituitary	GTEX-1LH75
7081	GTEX-1LKK1_Blood	GTEX-1LKK1
7082	GTEX-1LKK1_Brain	GTEX-1LKK1
7083	GTEX-1LKK1_Blood_Vessel	GTEX-1LKK1
7084	GTEX-1LKK1_Adipose_Tissue	GTEX-1LKK1
7085	GTEX-1LKK1_Ovary	GTEX-1LKK1
7086	GTEX-1LKK1_Colon	GTEX-1LKK1
7087	GTEX-1LKK1_Skin	GTEX-1LKK1
7088	GTEX-1LKK1_Salivary_Gland	GTEX-1LKK1
7089	GTEX-1LKK1_Pituitary	GTEX-1LKK1
7090	GTEX-1LNCM_Blood	GTEX-1LNCM
7091	GTEX-1LNCM_Breast	GTEX-1LNCM
7092	GTEX-1LNCM_Blood_Vessel	GTEX-1LNCM
7093	GTEX-1LNCM_Spleen	GTEX-1LNCM
7094	GTEX-1LNCM_Esophagus	GTEX-1LNCM
7095	GTEX-1LNCM_Adrenal_Gland	GTEX-1LNCM
7096	GTEX-1LNCM_Ovary	GTEX-1LNCM
7097	GTEX-1LNCM_Vagina	GTEX-1LNCM
7098	GTEX-1LNCM_Skin	GTEX-1LNCM
7099	GTEX-1LNCM_Muscle	GTEX-1LNCM
7114	GTEX-1LSNM_Blood	GTEX-1LSNM
7115	GTEX-1LSNM_Spleen	GTEX-1LSNM
7116	GTEX-1LSNM_Heart	GTEX-1LSNM
7117	GTEX-1LSNM_Adipose_Tissue	GTEX-1LSNM
7118	GTEX-1LSNM_Pancreas	GTEX-1LSNM
7119	GTEX-1LSNM_Skin	GTEX-1LSNM
7120	GTEX-1LSNM_Stomach	GTEX-1LSNM
7121	GTEX-1LSNM_Breast	GTEX-1LSNM
7122	GTEX-1LSNM_Colon	GTEX-1LSNM
7123	GTEX-1LSNM_Blood_Vessel	GTEX-1LSNM
7124	GTEX-1LSNM_Muscle	GTEX-1LSNM
7125	GTEX-1LSVX_Blood	GTEX-1LSVX
7126	GTEX-1LSVX_Brain	GTEX-1LSVX
7127	GTEX-1LSVX_Adipose_Tissue	GTEX-1LSVX
7128	GTEX-1LSVX_Lung	GTEX-1LSVX
7129	GTEX-1LSVX_Thyroid	GTEX-1LSVX
7130	GTEX-1LSVX_Esophagus	GTEX-1LSVX
7131	GTEX-1LSVX_Spleen	GTEX-1LSVX
7132	GTEX-1LSVX_Colon	GTEX-1LSVX
7133	GTEX-1LSVX_Testis	GTEX-1LSVX
7134	GTEX-1LSVX_Breast	GTEX-1LSVX
7135	GTEX-1LSVX_Skin	GTEX-1LSVX
7136	GTEX-1LSVX_Pituitary	GTEX-1LSVX
7147	GTEX-1LVAM_Blood	GTEX-1LVAM
7148	GTEX-1LVAM_Muscle	GTEX-1LVAM
7149	GTEX-1LVAM_Nerve	GTEX-1LVAM
7150	GTEX-1LVAM_Skin	GTEX-1LVAM
7151	GTEX-1LVAM_Thyroid	GTEX-1LVAM
7152	GTEX-1LVAM_Breast	GTEX-1LVAM
7153	GTEX-1LVAM_Adipose_Tissue	GTEX-1LVAM
7154	GTEX-1LVAM_Esophagus	GTEX-1LVAM
7155	GTEX-1LVAM_Stomach	GTEX-1LVAM
7156	GTEX-1LVAM_Colon	GTEX-1LVAM
7157	GTEX-1LVAM_Ovary	GTEX-1LVAM
7158	GTEX-1LVAM_Vagina	GTEX-1LVAM
7159	GTEX-1LVAN_Blood	GTEX-1LVAN
7160	GTEX-1LVAN_Adipose_Tissue	GTEX-1LVAN
7161	GTEX-1LVAN_Skin	GTEX-1LVAN
7162	GTEX-1LVAN_Blood_Vessel	GTEX-1LVAN
7163	GTEX-1LVAN_Muscle	GTEX-1LVAN
7164	GTEX-1LVAN_Thyroid	GTEX-1LVAN
7165	GTEX-1LVAN_Adrenal_Gland	GTEX-1LVAN
7166	GTEX-1LVAN_Spleen	GTEX-1LVAN
7167	GTEX-1LVAN_Lung	GTEX-1LVAN
7168	GTEX-1LVAN_Pancreas	GTEX-1LVAN
7169	GTEX-1LVAN_Breast	GTEX-1LVAN
7170	GTEX-1LVAN_Heart	GTEX-1LVAN
7171	GTEX-1LVAN_Vagina	GTEX-1LVAN
7172	GTEX-1LVAN_Esophagus	GTEX-1LVAN
7173	GTEX-1LVAN_Stomach	GTEX-1LVAN
7174	GTEX-1LVAN_Colon	GTEX-1LVAN
7175	GTEX-1LVAN_Ovary	GTEX-1LVAN
7176	GTEX-1LVAO_Blood	GTEX-1LVAO
7177	GTEX-1LVAO_Brain	GTEX-1LVAO
7178	GTEX-1LVAO_Adipose_Tissue	GTEX-1LVAO
7179	GTEX-1LVAO_Nerve	GTEX-1LVAO
7180	GTEX-1LVAO_Blood_Vessel	GTEX-1LVAO
7181	GTEX-1LVAO_Muscle	GTEX-1LVAO
7182	GTEX-1LVAO_Heart	GTEX-1LVAO
7183	GTEX-1LVAO_Lung	GTEX-1LVAO
7184	GTEX-1LVAO_Salivary_Gland	GTEX-1LVAO
7185	GTEX-1LVAO_Skin	GTEX-1LVAO
7186	GTEX-1LVAO_Colon	GTEX-1LVAO
7187	GTEX-1M4P7_Blood	GTEX-1M4P7
7188	GTEX-1M4P7_Brain	GTEX-1M4P7
7189	GTEX-1M4P7_Muscle	GTEX-1M4P7
7190	GTEX-1M4P7_Skin	GTEX-1M4P7
7191	GTEX-1M4P7_Blood_Vessel	GTEX-1M4P7
7192	GTEX-1M4P7_Nerve	GTEX-1M4P7
7193	GTEX-1M4P7_Thyroid	GTEX-1M4P7
7194	GTEX-1M4P7_Lung	GTEX-1M4P7
7195	GTEX-1M4P7_Breast	GTEX-1M4P7
7196	GTEX-1M5QR_Blood	GTEX-1M5QR
7197	GTEX-1M5QR_Esophagus	GTEX-1M5QR
7198	GTEX-1M5QR_Pancreas	GTEX-1M5QR
7199	GTEX-1M5QR_Heart	GTEX-1M5QR
7200	GTEX-1M5QR_Blood_Vessel	GTEX-1M5QR
7201	GTEX-1M5QR_Skin	GTEX-1M5QR
7202	GTEX-1M5QR_Muscle	GTEX-1M5QR
7203	GTEX-1M5QR_Adrenal_Gland	GTEX-1M5QR
7204	GTEX-1M5QR_Adipose_Tissue	GTEX-1M5QR
7205	GTEX-1M5QR_Breast	GTEX-1M5QR
7206	GTEX-1M5QR_Testis	GTEX-1M5QR
7207	GTEX-1MA7W_Blood	GTEX-1MA7W
7208	GTEX-1MA7W_Esophagus	GTEX-1MA7W
7209	GTEX-1MA7W_Adipose_Tissue	GTEX-1MA7W
7210	GTEX-1MA7W_Colon	GTEX-1MA7W
7211	GTEX-1MA7W_Breast	GTEX-1MA7W
7212	GTEX-1MA7W_Ovary	GTEX-1MA7W
7213	GTEX-1MA7W_Uterus	GTEX-1MA7W
7214	GTEX-1MA7W_Nerve	GTEX-1MA7W
7215	GTEX-1MA7W_Muscle	GTEX-1MA7W
7216	GTEX-1MA7W_Skin	GTEX-1MA7W
7217	GTEX-1MA7X_Blood	GTEX-1MA7X
7218	GTEX-1MA7X_Brain	GTEX-1MA7X
7219	GTEX-1MA7X_Lung	GTEX-1MA7X
7220	GTEX-1MA7X_Esophagus	GTEX-1MA7X
7221	GTEX-1MA7X_Thyroid	GTEX-1MA7X
7222	GTEX-1MA7X_Adipose_Tissue	GTEX-1MA7X
7223	GTEX-1MA7X_Testis	GTEX-1MA7X
7224	GTEX-1MA7X_Breast	GTEX-1MA7X
7225	GTEX-1MA7X_Skin	GTEX-1MA7X
7226	GTEX-1MA7X_Pituitary	GTEX-1MA7X
7227	GTEX-1MCC2_Blood	GTEX-1MCC2
7228	GTEX-1MCC2_Heart	GTEX-1MCC2
7229	GTEX-1MCC2_Blood_Vessel	GTEX-1MCC2
7230	GTEX-1MCC2_Thyroid	GTEX-1MCC2
7231	GTEX-1MCC2_Adipose_Tissue	GTEX-1MCC2
7232	GTEX-1MCC2_Lung	GTEX-1MCC2
7233	GTEX-1MCC2_Spleen	GTEX-1MCC2
7234	GTEX-1MCC2_Ovary	GTEX-1MCC2
7235	GTEX-1MCC2_Vagina	GTEX-1MCC2
7236	GTEX-1MCC2_Colon	GTEX-1MCC2
7237	GTEX-1MCC2_Skin	GTEX-1MCC2
7238	GTEX-1MCC2_Esophagus	GTEX-1MCC2
7239	GTEX-1MCC2_Breast	GTEX-1MCC2
7240	GTEX-1MCC2_Salivary_Gland	GTEX-1MCC2
7241	GTEX-1MCC2_Nerve	GTEX-1MCC2
7242	GTEX-1MCC2_Muscle	GTEX-1MCC2
7243	GTEX-1MCQQ_Blood	GTEX-1MCQQ
7244	GTEX-1MCQQ_Brain	GTEX-1MCQQ
7245	GTEX-1MCQQ_Muscle	GTEX-1MCQQ
7246	GTEX-1MCQQ_Skin	GTEX-1MCQQ
7247	GTEX-1MCQQ_Esophagus	GTEX-1MCQQ
7248	GTEX-1MCQQ_Adipose_Tissue	GTEX-1MCQQ
7249	GTEX-1MCQQ_Salivary_Gland	GTEX-1MCQQ
7250	GTEX-1MCQQ_Testis	GTEX-1MCQQ
7251	GTEX-1MCQQ_Pituitary	GTEX-1MCQQ
7264	GTEX-1MGNQ_Blood	GTEX-1MGNQ
7265	GTEX-1MGNQ_Skin	GTEX-1MGNQ
7266	GTEX-1MGNQ_Adipose_Tissue	GTEX-1MGNQ
7267	GTEX-1MGNQ_Blood_Vessel	GTEX-1MGNQ
7268	GTEX-1MGNQ_Thyroid	GTEX-1MGNQ
7269	GTEX-1MGNQ_Lung	GTEX-1MGNQ
7270	GTEX-1MGNQ_Spleen	GTEX-1MGNQ
7271	GTEX-1MGNQ_Pancreas	GTEX-1MGNQ
7272	GTEX-1MGNQ_Esophagus	GTEX-1MGNQ
7273	GTEX-1MGNQ_Stomach	GTEX-1MGNQ
7274	GTEX-1MGNQ_Salivary_Gland	GTEX-1MGNQ
7275	GTEX-1MGNQ_Colon	GTEX-1MGNQ
7276	GTEX-1MGNQ_Prostate	GTEX-1MGNQ
7277	GTEX-1MGNQ_Small_Intestine	GTEX-1MGNQ
7278	GTEX-1MJIX_Blood	GTEX-1MJIX
7279	GTEX-1MJIX_Heart	GTEX-1MJIX
7280	GTEX-1MJIX_Lung	GTEX-1MJIX
7281	GTEX-1MJIX_Liver	GTEX-1MJIX
7282	GTEX-1MJIX_Esophagus	GTEX-1MJIX
7283	GTEX-1MJIX_Stomach	GTEX-1MJIX
7284	GTEX-1MJIX_Blood_Vessel	GTEX-1MJIX
7285	GTEX-1MJIX_Nerve	GTEX-1MJIX
7286	GTEX-1MJIX_Muscle	GTEX-1MJIX
7299	GTEX-1MJK3_Blood	GTEX-1MJK3
7300	GTEX-1MJK3_Spleen	GTEX-1MJK3
7301	GTEX-1MJK3_Thyroid	GTEX-1MJK3
7302	GTEX-1MJK3_Adipose_Tissue	GTEX-1MJK3
7303	GTEX-1MJK3_Skin	GTEX-1MJK3
7304	GTEX-1MJK3_Colon	GTEX-1MJK3
7305	GTEX-1MJK3_Breast	GTEX-1MJK3
7306	GTEX-1MJK3_Esophagus	GTEX-1MJK3
7307	GTEX-1MJK3_Muscle	GTEX-1MJK3
7308	GTEX-1MJK3_Nerve	GTEX-1MJK3
7309	GTEX-1MUQO_Blood	GTEX-1MUQO
7310	GTEX-1MUQO_Skin	GTEX-1MUQO
7311	GTEX-1MUQO_Muscle	GTEX-1MUQO
7312	GTEX-1MUQO_Nerve	GTEX-1MUQO
7313	GTEX-1MUQO_Blood_Vessel	GTEX-1MUQO
7314	GTEX-1MUQO_Adipose_Tissue	GTEX-1MUQO
7315	GTEX-1MUQO_Thyroid	GTEX-1MUQO
7316	GTEX-1MUQO_Heart	GTEX-1MUQO
7317	GTEX-1MUQO_Spleen	GTEX-1MUQO
7318	GTEX-1MUQO_Pancreas	GTEX-1MUQO
7319	GTEX-1MUQO_Prostate	GTEX-1MUQO
7320	GTEX-1MUQO_Esophagus	GTEX-1MUQO
7321	GTEX-1MUQO_Stomach	GTEX-1MUQO
7322	GTEX-1MUQO_Small_Intestine	GTEX-1MUQO
7323	GTEX-1MUQO_Colon	GTEX-1MUQO
7324	GTEX-1N2DV_Skin	GTEX-1N2DV
7325	GTEX-1N2DV_Nerve	GTEX-1N2DV
7326	GTEX-1N2DV_Blood_Vessel	GTEX-1N2DV
7327	GTEX-1N2DV_Muscle	GTEX-1N2DV
7328	GTEX-1N2DV_Adipose_Tissue	GTEX-1N2DV
7329	GTEX-1N2DV_Stomach	GTEX-1N2DV
7330	GTEX-1N2DV_Colon	GTEX-1N2DV
7331	GTEX-1N2DV_Pancreas	GTEX-1N2DV
7332	GTEX-1N2DV_Esophagus	GTEX-1N2DV
7333	GTEX-1N2DW_Blood	GTEX-1N2DW
7334	GTEX-1N2DW_Brain	GTEX-1N2DW
7335	GTEX-1N2DW_Skin	GTEX-1N2DW
7336	GTEX-1N2DW_Adipose_Tissue	GTEX-1N2DW
7337	GTEX-1N2DW_Muscle	GTEX-1N2DW
7338	GTEX-1N2DW_Lung	GTEX-1N2DW
7339	GTEX-1N2DW_Esophagus	GTEX-1N2DW
7340	GTEX-1N2EE_Blood	GTEX-1N2EE
7341	GTEX-1N2EE_Brain	GTEX-1N2EE
7342	GTEX-1N2EE_Blood_Vessel	GTEX-1N2EE
7343	GTEX-1N2EE_Skin	GTEX-1N2EE
7344	GTEX-1N2EE_Testis	GTEX-1N2EE
7345	GTEX-1N2EE_Prostate	GTEX-1N2EE
7346	GTEX-1N2EE_Adipose_Tissue	GTEX-1N2EE
7347	GTEX-1N2EE_Breast	GTEX-1N2EE
7348	GTEX-1N2EE_Esophagus	GTEX-1N2EE
7349	GTEX-1N2EE_Pituitary	GTEX-1N2EE
7350	GTEX-1N2EF_Blood	GTEX-1N2EF
7351	GTEX-1N2EF_Skin	GTEX-1N2EF
7352	GTEX-1N2EF_Blood_Vessel	GTEX-1N2EF
7353	GTEX-1N2EF_Muscle	GTEX-1N2EF
7354	GTEX-1N2EF_Adipose_Tissue	GTEX-1N2EF
7355	GTEX-1N2EF_Spleen	GTEX-1N2EF
7356	GTEX-1N2EF_Colon	GTEX-1N2EF
7357	GTEX-1N2EF_Pancreas	GTEX-1N2EF
7358	GTEX-1N2EF_Breast	GTEX-1N2EF
7359	GTEX-1N2EF_Esophagus	GTEX-1N2EF
7360	GTEX-1N2EF_Heart	GTEX-1N2EF
7361	GTEX-1N2EF_Pituitary	GTEX-1N2EF
7362	GTEX-1N5O9_Blood	GTEX-1N5O9
7363	GTEX-1N5O9_Blood_Vessel	GTEX-1N5O9
7364	GTEX-1N5O9_Skin	GTEX-1N5O9
7365	GTEX-1N5O9_Thyroid	GTEX-1N5O9
7366	GTEX-1N5O9_Breast	GTEX-1N5O9
7367	GTEX-1N5O9_Esophagus	GTEX-1N5O9
7368	GTEX-1N5O9_Colon	GTEX-1N5O9
7369	GTEX-1N5O9_Pituitary	GTEX-1N5O9
7370	GTEX-1N5O9_Brain	GTEX-1N5O9
7382	GTEX-1NSGN_Blood	GTEX-1NSGN
7383	GTEX-1NSGN_Blood_Vessel	GTEX-1NSGN
7384	GTEX-1NSGN_Salivary_Gland	GTEX-1NSGN
7385	GTEX-1NSGN_Skin	GTEX-1NSGN
7386	GTEX-1NSGN_Heart	GTEX-1NSGN
7387	GTEX-1NSGN_Lung	GTEX-1NSGN
7388	GTEX-1NSGN_Pancreas	GTEX-1NSGN
7389	GTEX-1NSGN_Esophagus	GTEX-1NSGN
7390	GTEX-1NSGN_Stomach	GTEX-1NSGN
7391	GTEX-1NSGN_Small_Intestine	GTEX-1NSGN
7392	GTEX-1NSGN_Colon	GTEX-1NSGN
7393	GTEX-1NUQO_Blood	GTEX-1NUQO
7394	GTEX-1NUQO_Blood_Vessel	GTEX-1NUQO
7395	GTEX-1NUQO_Adrenal_Gland	GTEX-1NUQO
7396	GTEX-1NUQO_Muscle	GTEX-1NUQO
7397	GTEX-1NUQO_Pancreas	GTEX-1NUQO
7398	GTEX-1NUQO_Thyroid	GTEX-1NUQO
7399	GTEX-1NUQO_Esophagus	GTEX-1NUQO
7400	GTEX-1NUQO_Vagina	GTEX-1NUQO
7401	GTEX-1NUQO_Breast	GTEX-1NUQO
7402	GTEX-1NV5F_Skin	GTEX-1NV5F
7403	GTEX-1NV5F_Thyroid	GTEX-1NV5F
7404	GTEX-1NV5F_Lung	GTEX-1NV5F
7405	GTEX-1NV5F_Uterus	GTEX-1NV5F
7406	GTEX-1NV5F_Colon	GTEX-1NV5F
7407	GTEX-1NV5F_Adipose_Tissue	GTEX-1NV5F
7408	GTEX-1NV5F_Pituitary	GTEX-1NV5F
7409	GTEX-1NV5F_Brain	GTEX-1NV5F
7417	GTEX-1O97I_Blood	GTEX-1O97I
7418	GTEX-1O97I_Skin	GTEX-1O97I
7419	GTEX-1O97I_Heart	GTEX-1O97I
7420	GTEX-1O97I_Thyroid	GTEX-1O97I
7421	GTEX-1O97I_Pancreas	GTEX-1O97I
7422	GTEX-1O97I_Esophagus	GTEX-1O97I
7423	GTEX-1O97I_Testis	GTEX-1O97I
7424	GTEX-1O9I2_Blood	GTEX-1O9I2
7425	GTEX-1O9I2_Skin	GTEX-1O9I2
7426	GTEX-1O9I2_Blood_Vessel	GTEX-1O9I2
7427	GTEX-1O9I2_Muscle	GTEX-1O9I2
7428	GTEX-1O9I2_Heart	GTEX-1O9I2
7429	GTEX-1O9I2_Thyroid	GTEX-1O9I2
7430	GTEX-1O9I2_Adipose_Tissue	GTEX-1O9I2
7431	GTEX-1O9I2_Pituitary	GTEX-1O9I2
7432	GTEX-1O9I2_Brain	GTEX-1O9I2
7433	GTEX-1OFPY_Blood	GTEX-1OFPY
7434	GTEX-1OFPY_Spleen	GTEX-1OFPY
7435	GTEX-1OFPY_Pancreas	GTEX-1OFPY
7436	GTEX-1OFPY_Adipose_Tissue	GTEX-1OFPY
7437	GTEX-1OFPY_Heart	GTEX-1OFPY
7438	GTEX-1OFPY_Blood_Vessel	GTEX-1OFPY
7439	GTEX-1OFPY_Colon	GTEX-1OFPY
7440	GTEX-1OFPY_Esophagus	GTEX-1OFPY
7441	GTEX-1OFPY_Thyroid	GTEX-1OFPY
7442	GTEX-1OFPY_Nerve	GTEX-1OFPY
7443	GTEX-1OFPY_Skin	GTEX-1OFPY
7444	GTEX-1OFPY_Muscle	GTEX-1OFPY
7445	GTEX-1OJC3_Blood	GTEX-1OJC3
7446	GTEX-1OJC3_Skin	GTEX-1OJC3
7447	GTEX-1OJC3_Blood_Vessel	GTEX-1OJC3
7448	GTEX-1OJC3_Thyroid	GTEX-1OJC3
7449	GTEX-1OJC3_Lung	GTEX-1OJC3
7450	GTEX-1OJC3_Esophagus	GTEX-1OJC3
7451	GTEX-1OJC3_Salivary_Gland	GTEX-1OJC3
7452	GTEX-1OJC3_Adipose_Tissue	GTEX-1OJC3
7453	GTEX-1OJC3_Small_Intestine	GTEX-1OJC3
7454	GTEX-1OJC3_Colon	GTEX-1OJC3
7455	GTEX-1OJC3_Prostate	GTEX-1OJC3
7456	GTEX-1OJC4_Blood	GTEX-1OJC4
7457	GTEX-1OJC4_Brain	GTEX-1OJC4
7458	GTEX-1OJC4_Skin	GTEX-1OJC4
7459	GTEX-1OJC4_Nerve	GTEX-1OJC4
7460	GTEX-1OJC4_Thyroid	GTEX-1OJC4
7461	GTEX-1OJC4_Lung	GTEX-1OJC4
7462	GTEX-1OJC4_Adipose_Tissue	GTEX-1OJC4
7463	GTEX-1OJC4_Ovary	GTEX-1OJC4
7464	GTEX-1OJC4_Pituitary	GTEX-1OJC4
7465	GTEX-1OJC4_Salivary_Gland	GTEX-1OJC4
7466	GTEX-1OKEX_Blood	GTEX-1OKEX
7467	GTEX-1OKEX_Blood_Vessel	GTEX-1OKEX
7468	GTEX-1OKEX_Heart	GTEX-1OKEX
7469	GTEX-1OKEX_Breast	GTEX-1OKEX
7470	GTEX-1OKEX_Adipose_Tissue	GTEX-1OKEX
7471	GTEX-1OKEX_Small_Intestine	GTEX-1OKEX
7472	GTEX-1OKEX_Colon	GTEX-1OKEX
7473	GTEX-1OKEX_Esophagus	GTEX-1OKEX
7474	GTEX-1OKEX_Pancreas	GTEX-1OKEX
7475	GTEX-1OKEX_Prostate	GTEX-1OKEX
7476	GTEX-1OKEX_Testis	GTEX-1OKEX
7477	GTEX-1P4AB_Blood	GTEX-1P4AB
7478	GTEX-1P4AB_Muscle	GTEX-1P4AB
7479	GTEX-1P4AB_Heart	GTEX-1P4AB
7480	GTEX-1P4AB_Lung	GTEX-1P4AB
7481	GTEX-1P4AB_Thyroid	GTEX-1P4AB
7482	GTEX-1P4AB_Adipose_Tissue	GTEX-1P4AB
7483	GTEX-1P4AB_Breast	GTEX-1P4AB
7484	GTEX-1P4AB_Prostate	GTEX-1P4AB
7485	GTEX-1P4AB_Colon	GTEX-1P4AB
7486	GTEX-1P4AB_Salivary_Gland	GTEX-1P4AB
7487	GTEX-1P4AB_Brain	GTEX-1P4AB
7488	GTEX-1PBJI_Blood	GTEX-1PBJI
7489	GTEX-1PBJI_Adipose_Tissue	GTEX-1PBJI
7490	GTEX-1PBJI_Skin	GTEX-1PBJI
7491	GTEX-1PBJI_Thyroid	GTEX-1PBJI
7492	GTEX-1PBJI_Ovary	GTEX-1PBJI
7493	GTEX-1PBJI_Pancreas	GTEX-1PBJI
7494	GTEX-1PBJI_Uterus	GTEX-1PBJI
7495	GTEX-1PBJI_Colon	GTEX-1PBJI
